timestamp,grid_activepower,wind_speed,Theoretical_Power_Curve,Wind Direction (°)
21 09 2018 14:50,1205.74,7.56,1288.58,48.92
21 09 2018 15:00,1482.58,8.17,1628.48,54.23
21 09 2018 15:10,1563.99,8.41,1771.95,54.43
21 09 2018 15:20,1496.36,8.27,1687.55,56.66
21 09 2018 15:30,1790.32,8.85,2048.24,56.04
21 09 2018 15:40,2055.97,9.38,2392.36,60.05
21 09 2018 15:50,2274.32,9.96,2767.17,61.15
21 09 2018 16:00,2044.11,9.47,2451.57,62.66
21 09 2018 16:10,2265.85,9.99,2787.14,67.10
21 09 2018 16:20,2042.51,9.41,2409.43,68.60
21 09 2018 16:30,1724.61,8.85,2045.99,69.52
21 09 2018 16:40,2087.90,9.61,2521.96,74.58
21 09 2018 16:50,2303.52,10.09,2843.94,73.65
21 09 2018 17:00,2465.28,10.53,3080.60,75.69
21 09 2018 17:10,2546.50,10.95,3255.41,75.47
21 09 2018 17:20,2408.95,10.84,3214.17,74.46
21 09 2018 17:30,2287.96,10.45,3043.22,75.96
21 09 2018 17:40,1941.36,9.78,2648.49,76.09
21 09 2018 17:50,1794.72,9.56,2484.66,76.74
21 09 2018 18:00,1172.59,7.66,1343.83,79.45
21 09 2018 18:10,677.29,5.75,543.52,92.70
21 09 2018 18:20,949.49,6.59,841.23,88.08
21 09 2018 18:30,946.01,6.50,806.23,88.89
21 09 2018 18:40,1073.30,7.13,1073.63,84.41
21 09 2018 18:50,865.47,6.00,623.59,90.94
21 09 2018 19:00,1053.35,6.70,888.23,94.64
21 09 2018 19:10,1099.61,7.04,1033.79,87.93
21 09 2018 19:20,1500.65,8.31,1713.01,79.06
21 09 2018 19:30,808.73,5.62,503.43,86.21
21 09 2018 19:40,957.38,5.87,581.88,79.47
21 09 2018 19:50,1125.79,8.15,1619.78,78.27
21 09 2018 20:00,385.75,4.61,245.12,88.46
21 09 2018 20:10,223.16,4.22,165.44,95.30
21 09 2018 20:20,185.24,3.87,103.69,96.30
21 09 2018 20:30,277.38,4.36,193.23,87.02
21 09 2018 20:40,534.27,5.49,466.84,77.48
21 09 2018 20:50,215.54,3.84,99.15,88.83
21 09 2018 21:00,174.25,4.00,127.27,102.08
21 09 2018 21:10,8.50,2.85,0.00,110.75
21 09 2018 21:20,21.64,3.31,33.63,113.15
21 09 2018 21:30,48.61,3.29,31.92,112.47
21 09 2018 21:40,139.70,3.54,56.15,102.49
21 09 2018 21:50,243.67,4.24,169.32,86.08
21 09 2018 22:00,442.16,5.82,565.48,75.85
21 09 2018 22:10,239.92,4.21,163.47,82.49
21 09 2018 22:20,59.99,3.36,37.57,106.66
21 09 2018 22:30,53.68,3.28,31.46,99.07
21 09 2018 22:40,247.19,4.74,274.40,78.56
21 09 2018 22:50,104.50,3.61,64.65,77.64
21 09 2018 23:00,0.00,1.47,0.00,102.15
21 09 2018 23:10,0.00,1.23,0.00,171.86
21 09 2018 23:20,0.00,0.25,0.00,262.71
21 09 2018 23:30,0.00,0.66,0.00,217.37
21 09 2018 23:40,0.00,0.54,0.00,184.14
21 09 2018 23:50,0.00,0.60,0.00,92.69
22 09 2018 00:00,0.00,1.70,0.00,97.93
22 09 2018 00:10,0.00,1.94,0.00,72.95
22 09 2018 00:20,0.00,1.82,0.00,61.77
22 09 2018 00:30,0.00,1.78,0.00,40.48
22 09 2018 00:40,0.00,2.39,0.00,55.58
22 09 2018 00:50,0.00,3.50,52.24,66.47
22 09 2018 01:00,0.00,2.92,0.00,57.13
22 09 2018 01:10,0.00,2.99,0.00,64.41
22 09 2018 01:20,0.00,2.48,0.00,65.90
22 09 2018 01:30,0.00,3.23,27.36,69.34
22 09 2018 01:40,0.00,3.27,30.27,55.24
22 09 2018 01:50,0.00,3.01,16.46,60.02
22 09 2018 02:00,0.00,2.75,0.00,50.42
22 09 2018 02:10,0.00,3.12,21.08,59.88
22 09 2018 02:20,0.00,3.15,22.84,59.32
22 09 2018 02:30,8.77,3.78,88.98,60.16
22 09 2018 02:40,87.55,4.24,168.44,51.80
22 09 2018 02:50,186.96,4.86,301.59,53.38
22 09 2018 03:00,236.92,5.16,377.34,60.99
22 09 2018 03:10,239.49,5.45,455.43,57.49
22 09 2018 03:20,172.27,4.95,323.13,54.96
22 09 2018 03:30,138.95,4.90,312.27,56.13
22 09 2018 03:40,100.09,4.30,181.80,66.87
22 09 2018 03:50,16.81,3.34,36.44,76.36
22 09 2018 04:00,0.00,2.86,0.00,90.61
22 09 2018 04:10,0.00,2.58,0.00,64.75
22 09 2018 04:20,0.00,2.63,0.00,69.37
22 09 2018 04:30,0.00,2.95,0.00,72.00
22 09 2018 04:40,34.67,3.86,102.85,59.72
22 09 2018 04:50,8.37,3.05,17.94,67.73
22 09 2018 05:00,0.00,2.52,0.00,82.78
22 09 2018 05:10,0.00,2.85,0.00,85.72
22 09 2018 05:20,0.00,2.20,0.00,71.98
22 09 2018 05:30,0.00,2.36,0.00,81.05
22 09 2018 05:40,0.00,3.07,18.56,83.34
22 09 2018 05:50,0.00,3.52,54.12,87.71
22 09 2018 06:00,0.00,3.41,42.57,86.88
22 09 2018 06:10,82.15,4.07,135.54,87.71
22 09 2018 06:20,195.61,4.81,289.52,86.27
22 09 2018 06:30,243.86,5.10,360.23,78.39
22 09 2018 06:40,172.35,4.40,200.55,81.88
22 09 2018 06:50,108.22,3.81,94.49,94.68
22 09 2018 07:00,132.40,3.97,122.32,87.08
22 09 2018 07:10,32.34,3.24,28.58,95.94
22 09 2018 07:20,0.11,2.39,0.00,117.59
22 09 2018 07:30,0.00,2.94,0.00,108.03
22 09 2018 07:40,0.00,3.23,27.36,115.59
22 09 2018 07:50,11.78,3.05,17.63,116.55
22 09 2018 08:00,1.46,3.25,28.88,123.45
22 09 2018 08:10,0.00,3.41,42.61,125.78
22 09 2018 08:20,40.98,3.88,106.04,119.61
22 09 2018 08:30,95.74,4.02,126.51,110.00
22 09 2018 08:40,121.37,4.25,170.76,114.39
22 09 2018 08:50,42.94,3.41,42.69,125.60
22 09 2018 09:00,2.25,2.56,0.00,124.88
22 09 2018 09:10,7.71,2.99,0.00,109.47
22 09 2018 09:20,0.00,2.65,0.00,106.93
22 09 2018 09:30,0.00,3.11,20.26,112.38
22 09 2018 09:40,0.00,3.53,55.96,112.23
22 09 2018 09:50,20.30,3.65,70.04,106.20
22 09 2018 10:00,58.11,3.71,79.74,86.33
22 09 2018 10:10,72.36,3.98,124.68,77.42
22 09 2018 10:20,130.38,4.21,162.19,76.60
22 09 2018 10:30,204.53,4.76,279.57,73.11
22 09 2018 10:40,181.01,4.64,251.89,69.66
22 09 2018 10:50,149.60,4.30,180.50,66.72
22 09 2018 11:00,169.02,4.53,228.30,69.26
22 09 2018 11:10,198.51,4.68,261.30,68.92
22 09 2018 11:20,230.03,4.81,290.89,66.26
22 09 2018 11:30,211.48,4.68,261.84,63.63
22 09 2018 11:40,210.61,4.71,267.32,67.72
22 09 2018 11:50,260.18,5.02,341.30,65.36
22 09 2018 12:00,216.03,4.76,278.94,63.09
22 09 2018 12:10,243.51,4.78,284.71,62.77
22 09 2018 12:20,378.19,5.46,457.65,65.49
22 09 2018 12:30,382.68,5.49,465.08,63.37
22 09 2018 12:40,262.18,4.79,287.09,63.92
22 09 2018 12:50,93.13,3.46,47.78,51.93
22 09 2018 13:00,4.35,2.69,0.00,44.77
22 09 2018 13:10,22.56,3.05,17.98,29.63
22 09 2018 13:20,26.67,3.26,29.66,39.47
22 09 2018 13:30,77.30,3.86,102.83,46.07
22 09 2018 13:40,230.46,4.97,328.61,49.51
22 09 2018 13:50,356.29,5.50,469.20,59.65
22 09 2018 14:00,388.87,5.69,525.90,62.83
22 09 2018 14:10,478.35,5.88,586.22,63.10
22 09 2018 14:20,388.58,5.67,520.33,66.52
22 09 2018 14:30,472.65,5.93,601.35,70.64
22 09 2018 14:40,457.25,5.66,515.31,70.81
22 09 2018 14:50,429.41,5.58,491.03,71.15
22 09 2018 15:00,418.38,5.74,540.75,71.93
22 09 2018 15:10,452.43,6.02,631.53,74.03
22 09 2018 15:20,460.87,6.41,770.24,74.88
22 09 2018 15:30,532.07,6.43,778.10,76.43
22 09 2018 15:40,685.89,6.82,937.89,75.03
22 09 2018 15:50,825.49,7.29,1150.79,75.45
22 09 2018 16:00,835.74,7.25,1133.58,74.47
22 09 2018 16:10,485.24,6.27,718.84,78.19
22 09 2018 16:20,271.09,4.80,287.60,83.34
22 09 2018 16:30,143.47,3.52,54.70,88.40
22 09 2018 16:40,211.16,4.73,272.45,87.07
22 09 2018 16:50,322.53,5.69,524.54,77.16
22 09 2018 17:00,321.19,6.08,650.40,76.96
22 09 2018 17:10,285.93,5.50,468.55,74.59
22 09 2018 17:20,133.72,4.67,259.55,84.19
22 09 2018 17:30,86.77,3.97,123.07,78.32
22 09 2018 17:40,122.13,4.36,193.24,63.85
22 09 2018 17:50,172.34,4.67,259.65,68.15
22 09 2018 18:00,148.17,4.47,215.82,68.36
22 09 2018 18:10,152.34,4.45,211.77,63.98
22 09 2018 18:20,238.69,4.90,312.06,64.62
22 09 2018 18:30,226.39,4.93,320.09,72.02
22 09 2018 18:40,153.30,4.62,247.40,68.44
22 09 2018 18:50,95.30,4.12,146.18,68.18
22 09 2018 19:00,202.94,4.77,281.83,64.17
22 09 2018 19:10,194.66,4.75,275.86,67.60
22 09 2018 19:20,209.70,4.95,324.26,75.66
22 09 2018 19:30,149.60,4.45,210.55,76.04
22 09 2018 19:40,310.75,5.28,409.19,73.04
22 09 2018 19:50,277.88,5.11,363.07,72.91
22 09 2018 20:00,231.76,4.85,299.15,70.30
22 09 2018 20:10,135.99,4.41,202.28,71.43
22 09 2018 20:20,121.97,4.43,207.81,58.13
22 09 2018 20:30,139.03,4.43,207.15,65.82
22 09 2018 20:40,132.37,4.43,206.52,67.00
22 09 2018 20:50,148.18,4.48,218.47,56.94
22 09 2018 21:00,171.48,4.64,251.93,55.50
22 09 2018 21:10,170.08,4.63,251.05,53.74
22 09 2018 21:20,114.17,4.31,183.48,53.30
22 09 2018 21:30,97.11,4.18,157.31,53.58
22 09 2018 21:40,101.23,4.14,149.60,56.46
22 09 2018 21:50,148.68,4.50,223.04,56.49
22 09 2018 22:00,144.97,4.47,216.47,63.21
22 09 2018 22:10,197.44,4.75,277.43,60.04
22 09 2018 22:20,204.71,4.65,253.94,55.20
22 09 2018 22:30,183.54,4.61,245.08,52.95
22 09 2018 22:40,130.63,4.34,188.64,55.59
22 09 2018 22:50,108.40,4.35,190.46,58.81
22 09 2018 23:00,80.64,4.15,151.82,59.68
22 09 2018 23:10,121.99,4.33,186.23,61.67
22 09 2018 23:20,152.13,4.63,250.20,52.70
22 09 2018 23:30,131.40,4.43,207.48,51.38
22 09 2018 23:40,109.60,4.28,176.49,52.77
22 09 2018 23:50,59.04,3.92,112.79,52.70
23 09 2018 00:00,52.26,3.88,106.05,46.08
23 09 2018 00:10,65.13,3.97,123.17,36.37
23 09 2018 00:20,72.22,3.99,125.22,33.53
23 09 2018 00:30,68.18,3.89,107.30,38.32
23 09 2018 00:40,101.02,4.25,171.49,36.58
23 09 2018 00:50,85.35,4.04,131.01,38.03
23 09 2018 01:00,93.72,4.11,144.32,35.57
23 09 2018 01:10,76.94,4.05,133.09,33.33
23 09 2018 01:20,88.99,4.14,149.03,34.20
23 09 2018 01:30,154.35,4.42,205.33,39.01
23 09 2018 01:40,141.86,4.49,220.90,41.85
23 09 2018 01:50,174.23,4.61,246.02,56.60
23 09 2018 02:00,207.90,4.97,329.11,43.61
23 09 2018 02:10,159.29,4.83,294.60,29.96
23 09 2018 02:20,222.88,5.04,346.65,28.30
23 09 2018 02:30,212.08,4.99,334.16,30.41
23 09 2018 02:40,247.62,5.06,351.56,34.35
23 09 2018 02:50,240.02,5.08,355.22,37.10
23 09 2018 03:00,244.19,5.14,371.94,35.51
23 09 2018 03:10,204.82,4.92,316.81,38.86
23 09 2018 03:20,218.64,4.95,324.34,44.51
23 09 2018 03:30,245.53,4.98,330.95,49.84
23 09 2018 03:40,175.78,4.60,244.20,50.35
23 09 2018 03:50,212.21,5.30,412.55,31.80
23 09 2018 04:00,250.02,5.43,448.64,29.22
23 09 2018 04:10,185.94,4.73,272.90,25.35
23 09 2018 04:20,199.51,4.81,291.82,29.63
23 09 2018 04:30,163.14,4.60,242.79,31.42
23 09 2018 04:40,132.23,4.38,196.38,31.50
23 09 2018 04:50,170.66,4.66,256.42,23.58
23 09 2018 05:00,173.88,4.67,259.75,21.03
23 09 2018 05:10,219.97,4.76,278.99,23.31
23 09 2018 05:20,189.06,4.56,235.19,26.77
23 09 2018 05:30,209.71,4.61,244.83,26.37
23 09 2018 05:40,213.25,4.74,273.89,25.42
23 09 2018 05:50,272.42,5.04,346.18,29.97
23 09 2018 06:00,252.78,5.00,335.12,34.21
23 09 2018 06:10,171.25,4.48,217.04,35.13
23 09 2018 06:20,116.73,4.06,134.61,44.41
23 09 2018 06:30,71.62,3.88,106.61,47.23
23 09 2018 06:40,31.35,3.33,35.70,52.31
23 09 2018 06:50,9.74,2.87,0.00,55.02
23 09 2018 07:00,0.00,2.50,0.00,51.57
23 09 2018 07:10,0.00,2.06,0.00,51.96
23 09 2018 07:20,0.00,2.81,0.00,60.97
23 09 2018 07:30,0.00,2.94,0.00,63.88
23 09 2018 07:40,0.00,3.30,32.46,62.52
23 09 2018 07:50,92.87,4.25,170.94,53.26
23 09 2018 08:00,205.24,4.91,314.86,51.93
23 09 2018 08:10,236.65,4.93,319.01,50.26
23 09 2018 08:20,248.17,4.95,323.57,47.59
23 09 2018 08:30,228.00,4.91,313.19,46.47
23 09 2018 08:40,206.78,4.67,259.74,53.42
23 09 2018 08:50,190.22,4.56,234.83,57.58
23 09 2018 09:00,138.56,4.18,156.47,55.22
23 09 2018 09:10,138.26,4.18,157.11,63.82
23 09 2018 09:20,75.71,3.70,77.79,67.29
23 09 2018 09:30,92.41,3.96,120.59,57.77
23 09 2018 09:40,125.76,4.12,145.78,54.76
23 09 2018 09:50,187.30,4.63,249.34,61.97
23 09 2018 10:00,217.54,4.80,287.69,67.37
23 09 2018 10:10,32.67,3.20,25.39,68.22
23 09 2018 10:20,22.64,3.14,22.24,50.90
23 09 2018 10:30,0.16,3.29,32.08,53.32
23 09 2018 10:40,37.33,3.19,24.91,37.44
23 09 2018 10:50,46.16,3.68,74.23,38.43
23 09 2018 11:00,138.86,4.44,209.92,55.06
23 09 2018 11:10,177.05,4.62,248.44,52.90
23 09 2018 11:20,161.10,4.39,198.99,52.44
23 09 2018 11:30,129.80,4.05,132.85,52.21
23 09 2018 11:40,125.42,4.00,123.41,51.70
23 09 2018 11:50,181.08,4.43,208.01,54.48
23 09 2018 12:00,162.06,4.37,194.43,52.75
23 09 2018 12:10,260.87,4.84,297.25,58.66
23 09 2018 12:20,419.61,5.61,501.53,64.23
23 09 2018 12:30,526.62,6.14,673.17,59.71
23 09 2018 12:40,539.87,6.18,687.44,60.61
23 09 2018 12:50,728.71,6.70,887.99,59.98
23 09 2018 13:00,752.87,6.83,943.38,60.06
23 09 2018 13:10,705.22,6.60,846.59,54.57
23 09 2018 13:20,748.55,6.63,856.71,57.85
23 09 2018 13:30,665.87,6.48,798.62,56.45
23 09 2018 13:40,749.31,6.72,896.04,51.53
23 09 2018 13:50,511.29,5.96,610.62,49.73
23 09 2018 14:00,519.03,6.00,623.49,53.71
23 09 2018 14:10,497.39,5.90,592.16,55.81
23 09 2018 14:20,671.10,6.55,824.88,58.27
23 09 2018 14:30,701.86,6.68,877.75,57.63
23 09 2018 14:40,724.39,6.78,919.46,63.48
23 09 2018 14:50,710.15,6.74,901.70,64.29
23 09 2018 15:00,642.38,6.50,807.05,72.63
23 09 2018 15:10,666.88,6.63,859.26,75.61
23 09 2018 15:20,733.58,6.89,969.01,71.35
23 09 2018 15:30,837.51,7.21,1112.46,67.81
23 09 2018 15:40,862.77,7.25,1134.85,66.93
23 09 2018 15:50,784.90,7.05,1037.52,62.23
23 09 2018 16:00,867.04,7.18,1097.10,59.39
23 09 2018 16:10,939.06,7.41,1210.31,56.77
23 09 2018 16:20,804.20,7.05,1038.22,57.29
23 09 2018 16:30,804.28,7.11,1065.93,63.30
23 09 2018 16:40,876.86,7.40,1205.07,64.54
23 09 2018 16:50,996.36,7.50,1258.84,63.18
23 09 2018 17:00,956.16,7.37,1192.81,63.67
23 09 2018 17:10,1041.18,7.65,1337.00,61.10
23 09 2018 17:20,1031.42,7.42,1218.42,54.68
23 09 2018 17:30,910.69,7.24,1127.09,62.82
23 09 2018 17:40,870.27,7.11,1064.72,66.09
23 09 2018 17:50,970.52,7.26,1138.73,63.98
23 09 2018 18:00,1070.39,7.45,1232.77,61.85
23 09 2018 18:10,840.53,6.90,973.25,63.92
23 09 2018 18:20,762.72,6.79,924.99,59.99
23 09 2018 18:30,813.22,6.86,952.35,62.87
23 09 2018 18:40,863.42,7.09,1056.10,64.22
23 09 2018 18:50,954.60,7.41,1209.28,57.67
23 09 2018 19:00,1039.69,7.42,1217.99,56.80
23 09 2018 19:10,915.02,7.23,1122.33,62.69
23 09 2018 19:20,1061.66,7.49,1255.32,61.01
23 09 2018 19:30,1018.55,7.42,1219.14,67.64
23 09 2018 19:40,1222.06,7.84,1437.28,69.81
23 09 2018 19:50,1406.49,8.52,1837.85,69.14
23 09 2018 20:00,1403.54,8.56,1863.47,71.85
23 09 2018 20:10,1394.57,8.49,1822.15,78.05
23 09 2018 20:20,1487.71,8.80,2014.93,78.88
23 09 2018 20:30,1138.56,7.69,1359.19,76.05
23 09 2018 20:40,1191.07,7.60,1308.66,77.16
23 09 2018 20:50,1062.21,7.27,1142.52,76.97
23 09 2018 21:00,1188.63,8.43,1784.85,78.61
23 09 2018 21:10,1293.68,8.46,1800.64,80.29
23 09 2018 21:20,1372.15,8.37,1750.17,78.64
23 09 2018 21:30,1109.78,8.03,1544.95,77.88
23 09 2018 21:40,743.95,6.19,689.57,76.86
23 09 2018 21:50,843.33,6.92,978.90,76.79
23 09 2018 22:00,681.44,6.24,708.48,76.98
23 09 2018 22:10,425.49,4.58,239.56,82.17
23 09 2018 22:20,464.28,5.07,352.29,84.11
23 09 2018 22:30,285.03,4.40,201.90,92.69
23 09 2018 22:40,310.01,4.56,233.77,88.20
23 09 2018 22:50,255.16,4.40,200.34,89.37
23 09 2018 23:00,279.41,4.61,244.60,85.04
23 09 2018 23:10,283.52,4.82,292.68,83.35
23 09 2018 23:20,174.47,4.01,125.37,92.52
23 09 2018 23:30,266.21,4.76,280.15,81.72
23 09 2018 23:40,415.81,5.80,560.31,79.83
23 09 2018 23:50,451.13,5.74,539.40,79.62
24 09 2018 00:00,489.92,6.04,637.58,78.92
24 09 2018 00:10,482.14,6.14,671.40,78.28
24 09 2018 00:20,609.46,6.62,855.23,77.89
24 09 2018 00:30,571.62,6.48,798.21,78.43
24 09 2018 00:40,376.96,5.43,449.63,78.55
24 09 2018 00:50,332.96,5.03,344.63,80.56
24 09 2018 01:00,336.48,5.06,351.06,81.40
24 09 2018 01:10,507.53,6.08,649.75,78.77
24 09 2018 01:20,324.15,4.99,332.84,81.52
24 09 2018 01:30,365.66,4.90,312.07,82.30
24 09 2018 01:40,297.28,4.85,298.92,80.51
24 09 2018 01:50,219.23,4.67,257.79,80.00
24 09 2018 02:00,72.49,3.34,35.94,90.58
24 09 2018 02:10,85.56,3.39,41.10,87.70
24 09 2018 02:20,110.79,3.80,93.07,84.97
24 09 2018 02:30,157.03,4.02,125.96,82.12
24 09 2018 02:40,177.51,4.43,207.79,80.07
24 09 2018 02:50,156.00,3.88,105.90,80.49
24 09 2018 03:00,63.38,3.25,28.76,84.18
24 09 2018 03:10,26.72,3.12,21.22,86.05
24 09 2018 03:20,-0.01,2.69,0.00,107.10
24 09 2018 03:30,0.00,2.56,0.00,106.82
24 09 2018 03:40,0.00,3.12,20.78,90.96
24 09 2018 03:50,28.10,3.88,105.25,80.64
24 09 2018 04:00,4.26,2.99,0.00,90.32
24 09 2018 04:10,29.61,3.62,66.48,88.43
24 09 2018 04:20,17.38,3.76,85.92,86.35
24 09 2018 04:30,4.92,2.71,0.00,97.24
24 09 2018 04:40,0.00,2.86,0.00,107.04
24 09 2018 04:50,0.00,2.61,0.00,110.55
24 09 2018 05:00,0.00,2.19,0.00,113.36
24 09 2018 05:10,0.00,2.10,0.00,117.50
24 09 2018 05:20,0.00,2.09,0.00,139.22
24 09 2018 05:30,0.00,2.21,0.00,150.82
24 09 2018 05:40,0.00,2.93,0.00,155.21
24 09 2018 05:50,20.16,3.94,116.59,165.45
24 09 2018 06:00,27.02,3.71,78.91,170.01
24 09 2018 06:10,0.53,3.35,37.37,187.67
24 09 2018 06:20,25.58,3.74,83.65,178.40
24 09 2018 06:30,35.77,3.61,65.23,182.22
24 09 2018 06:40,183.10,4.56,235.17,184.18
24 09 2018 06:50,307.22,5.24,398.14,186.31
24 09 2018 07:00,305.19,5.13,368.64,187.44
24 09 2018 07:10,229.54,4.72,270.99,188.32
24 09 2018 07:20,456.23,5.82,565.34,191.36
24 09 2018 07:30,583.53,6.15,675.80,193.02
24 09 2018 07:40,489.04,5.92,597.87,193.00
24 09 2018 07:50,597.78,6.30,730.59,191.16
24 09 2018 08:00,798.19,6.70,885.25,195.85
24 09 2018 08:10,718.03,6.43,779.39,196.52
24 09 2018 08:20,514.27,5.63,508.67,201.06
24 09 2018 08:30,790.61,6.63,858.85,202.54
24 09 2018 08:40,1027.33,7.32,1165.76,203.92
24 09 2018 08:50,1212.84,7.70,1364.55,209.96
24 09 2018 09:00,1407.18,8.25,1678.59,209.41
24 09 2018 09:10,985.12,7.19,1103.63,207.50
24 09 2018 09:20,1156.62,7.66,1339.75,207.98
24 09 2018 09:30,1423.41,8.04,1553.20,208.98
24 09 2018 09:40,1511.74,8.25,1673.35,209.22
24 09 2018 09:50,1773.14,8.93,2100.89,209.58
24 09 2018 10:00,2190.29,9.77,2641.62,210.08
24 09 2018 10:10,2387.30,10.28,2956.35,211.77
24 09 2018 10:20,2374.39,10.00,2795.08,212.84
24 09 2018 10:30,2231.11,9.98,2778.87,212.16
24 09 2018 10:40,2620.33,10.81,3200.01,213.06
24 09 2018 10:50,2515.07,10.57,3099.18,213.64
24 09 2018 11:00,2631.60,10.72,3163.76,211.60
24 09 2018 11:10,2800.52,11.01,3275.64,211.80
24 09 2018 11:20,3070.88,11.57,3439.34,211.78
24 09 2018 11:30,2701.28,11.00,3271.19,212.39
24 09 2018 11:40,2274.73,10.03,2810.96,214.00
24 09 2018 11:50,2047.49,9.49,2465.86,214.74
24 09 2018 12:00,1841.11,8.93,2100.30,217.55
24 09 2018 12:10,1703.79,8.52,1843.08,219.68
24 09 2018 12:20,1461.56,8.07,1570.59,220.81
24 09 2018 12:30,1387.19,8.02,1540.49,219.56
24 09 2018 12:40,1779.28,8.97,2122.05,219.36
24 09 2018 12:50,1321.55,7.59,1304.75,223.00
24 09 2018 13:00,985.65,7.00,1015.15,228.58
24 09 2018 13:10,841.34,6.78,921.39,234.34
24 09 2018 13:20,862.09,6.93,984.66,239.75
24 09 2018 13:30,1239.54,7.81,1422.00,240.17
24 09 2018 13:40,1269.10,7.86,1449.60,242.80
24 09 2018 13:50,1280.05,7.78,1408.85,245.60
24 09 2018 14:00,1395.16,8.11,1594.36,245.14
24 09 2018 14:10,1810.89,8.95,2113.83,247.17
24 09 2018 14:20,1474.53,8.27,1689.36,249.72
24 09 2018 14:30,1493.30,8.37,1748.52,252.48
24 09 2018 14:40,1657.93,8.88,2065.97,255.12
24 09 2018 14:50,1481.73,8.43,1785.73,258.69
24 09 2018 15:00,1479.46,8.43,1785.95,259.21
24 09 2018 15:10,1233.54,7.98,1517.92,260.55
24 09 2018 15:20,1219.07,7.90,1470.58,259.35
24 09 2018 15:30,1117.76,7.79,1410.31,260.20
24 09 2018 15:40,854.39,7.05,1039.62,260.45
24 09 2018 15:50,767.86,6.82,936.59,266.44
24 09 2018 16:00,858.80,7.15,1084.63,267.11
24 09 2018 16:10,923.04,7.45,1234.66,269.31
24 09 2018 16:20,1078.55,7.81,1422.70,272.06
24 09 2018 16:30,1084.36,7.78,1407.54,271.02
24 09 2018 16:40,944.13,7.43,1219.56,268.31
24 09 2018 16:50,1137.80,7.83,1432.36,274.01
24 09 2018 17:00,1537.27,8.75,1987.36,278.56
24 09 2018 17:10,1670.16,8.73,1973.12,276.76
24 09 2018 17:20,1744.62,8.95,2109.84,274.78
24 09 2018 17:30,1685.23,9.15,2242.59,273.50
24 09 2018 17:40,1555.52,8.91,2083.97,272.51
24 09 2018 17:50,1473.22,8.49,1820.59,272.54
24 09 2018 18:00,1313.69,7.96,1506.06,273.14
24 09 2018 18:10,1262.10,7.95,1501.06,272.07
24 09 2018 18:20,1417.70,8.28,1695.74,274.81
24 09 2018 18:30,1375.17,8.07,1571.81,274.05
24 09 2018 18:40,1316.36,7.98,1519.47,277.96
24 09 2018 18:50,1199.07,7.75,1389.81,277.44
24 09 2018 19:00,1261.26,7.85,1445.14,278.90
24 09 2018 19:10,1276.20,7.94,1497.17,284.47
24 09 2018 19:20,1073.33,7.42,1215.51,284.68
24 09 2018 19:30,419.33,5.66,515.16,282.95
24 09 2018 19:40,418.76,5.77,549.09,289.19
24 09 2018 19:50,408.87,5.67,520.37,288.15
24 09 2018 20:00,407.12,5.72,535.81,290.28
24 09 2018 20:10,427.74,5.79,555.97,289.06
24 09 2018 20:20,473.74,6.13,669.78,292.36
24 09 2018 20:30,504.99,6.11,660.45,292.42
24 09 2018 20:40,496.72,6.12,666.18,290.94
24 09 2018 20:50,561.54,6.25,713.38,290.47
24 09 2018 21:00,673.33,6.61,848.60,285.58
24 09 2018 21:10,1747.98,8.79,2011.01,306.17
24 09 2018 21:20,1661.93,8.66,1930.21,315.46
24 09 2018 21:30,1655.90,8.71,1961.01,329.76
24 09 2018 21:40,2557.80,10.53,3081.79,348.65
24 09 2018 21:50,3002.77,10.88,3230.17,355.95
24 09 2018 22:00,2418.27,10.06,2828.52,0.12
24 09 2018 22:10,2359.66,9.79,2655.07,6.60
24 09 2018 22:20,2164.03,9.82,2674.99,11.55
24 09 2018 22:30,2475.02,10.52,3075.94,15.78
24 09 2018 22:40,3098.76,11.32,3374.72,11.67
24 09 2018 22:50,3200.55,11.40,3396.46,12.69
24 09 2018 23:00,3499.69,12.81,3595.12,12.43
24 09 2018 23:10,3321.17,11.88,3501.98,17.60
24 09 2018 23:20,2989.91,10.62,3121.43,20.01
24 09 2018 23:30,3171.97,11.50,3421.90,20.60
24 09 2018 23:40,3580.62,13.19,3600.00,15.24
24 09 2018 23:50,3471.25,12.50,3579.38,15.20
25 09 2018 00:00,3580.45,13.03,3600.00,17.51
25 09 2018 00:10,3435.06,12.15,3543.59,29.61
25 09 2018 00:20,3264.51,12.28,3558.59,31.71
25 09 2018 00:30,3264.90,10.87,3225.35,26.70
25 09 2018 00:40,3525.73,13.72,3600.00,27.21
25 09 2018 00:50,3593.46,13.80,3600.00,26.40
25 09 2018 01:00,3239.66,12.12,3538.79,26.49
25 09 2018 01:10,3602.92,14.51,3600.00,24.23
25 09 2018 01:20,3589.19,13.90,3600.00,26.34
25 09 2018 01:30,3404.67,11.66,3459.58,24.63
25 09 2018 01:40,2902.00,10.27,2947.30,28.85
25 09 2018 01:50,3358.64,11.84,3495.23,42.55
25 09 2018 02:00,3237.90,11.39,3394.19,38.34
25 09 2018 02:10,3282.02,11.71,3469.88,30.68
25 09 2018 02:20,2928.35,10.62,3122.33,34.23
25 09 2018 02:30,2992.62,10.32,2974.28,34.33
25 09 2018 02:40,2863.02,10.75,3175.89,36.35
25 09 2018 02:50,2703.35,10.36,2996.63,28.30
25 09 2018 03:00,2582.22,9.87,2706.61,29.76
